doi,refcodes,count,year,url,name_dicts,compound_dicts
10.1007/s11243-013-9751-3,"['VIQTEW', 'VIQTIA']",2,2013,https://link.springer.com/article/10.1007/s11243-013-9751-3,"{'1': '[Ni(dmbbbi)(pic)2·3H2O]n', '2': '[Ni(dmbbbi)1.5(pdc)·2H2O]n'}","{'dmbbbi': ['1,1′-(1,4-butanediyl)bis(5,6-dimethylbenzimidazole)'], 'Hpic': ['2-picolinic'], 'H2pdc': ['pyridine-2,6-dicarboxylic'], 'HDNBA': ['3,5-dinitrobenzoic']}"
10.1007/s11243-013-9755-z,"['HINSII', 'HINSOO']",2,2013,https://link.springer.com/article/10.1007/s11243-013-9755-z,"{'1': '[Cu(dtcd)2(1,3-HBDC)2]·2H2O', '3': '[Cu4(μ3-OH)2(dtcd)2(SIP)2]·4H2O', '2': '1,3-H2BDC'}","{'1': ['[Cu(dtcd)2(1,3-HBDC)2]·2H2O'], '3': ['[Cu4(μ3-OH)2(dtcd)2(SIP)2]·4H2O'], 'dtcd': ['N,N′-di(4H-1,2,4-triazole)'], '1,3-H2BDC': ['1,3-benzenedicarboxylic'], '1,3,5-H3BTC': ['1,3,5-benzenetricarboxylic']}"
10.1007/s11243-013-9758-9,['HINRIH'],1,2013,https://link.springer.com/article/10.1007/s11243-013-9758-9,"{'1': 'NiCd(mal)2(H2O)4', '2': '[CuCd(bicH2)(NO3)Cl2(H2O)]⋅H2O'}","{'bicH3': ['N,N-bis(2-hydroxyethyl)']}"
10.1007/s11243-013-9760-2,"['DINMIY', 'DINMOE']",2,2013,https://link.springer.com/article/10.1007/s11243-013-9760-2,{},"{'L1': ['1,4-bis(5,6-dimethylbenzimidazole-1-ylmethyl)benzene'], 'H4btec': ['1,2,4,5-benzenetetracarboxylic'], 'L2': ['1,4-bis(5,6-dimethylbenzimidazole)butane']}"
10.1007/s11243-013-9762-0,"['HINSUU', 'HINTAB']",2,2013,https://link.springer.com/article/10.1007/s11243-013-9762-0,{},"{'2,3-pyma': ['(2-pyridylmethyl,3-pyridylmethyl)amine'], 'H3sip': ['5-sulfoisophthalic']}"
10.1007/s11243-013-9764-y,['HINTEF'],1,2013,https://link.springer.com/article/10.1007/s11243-013-9764-y,"{'1': 'Co(pydca)(L)2·2H2O', '2': '[Co(bdc)(L)]n'}","{'L': ['1,3-bis(5,6-dimethylbenzimidazol-1-yl)-2-propanol'], 'H2pydca': ['pyridine-2,6-dicarboxylic'], 'H2bdc': ['1,4-benzenedicarboxylic']}"
10.1007/s11243-013-9767-8,['NOBTEF'],1,2013,https://link.springer.com/article/10.1007/s11243-013-9767-8,"{'1': '[CuL2Cl2]n', '2': '[CoL2Cl2(H2O)2]·L', '3': '[MnL2Cl2(H2O)2]·L'}","{'L': ['3-chloro-6-(1H-1,2,4-triazol-1-yl)']}"
10.1007/s11243-013-9768-7,"['HINPIF', 'HINPOL', 'HINPUR', 'HINQAY']",4,2013,https://link.springer.com/article/10.1007/s11243-013-9768-7,{},"{'IM4Py': ['2-(4′-pyridyl)-4,4,5,5-tetramethylimidazoline-1-oxyl']}"
10.1007/s11243-013-9794-5,"['MIXFAC', 'MIXFEG']",2,2013,https://link.springer.com/article/10.1007/s11243-013-9794-5,"{'1': '[Cu(NIT4Py)2(1,4-chdc)]n', '2': '{[Cu(IM4Py)2(1,4-chdc)(H2O)]·H2O}n', '3': '{[Zn(IM4Py)2(1,4-chdc)(H2O)2]·H2O}n'}","{'1': ['[Cu(NIT4Py)2(1,4-chdc)]n'], '2': ['{[Cu(IM4Py)2(1,4-chdc)(H2O)]·H2O}n'], '3': ['{[Zn(IM4Py)2(1,4-chdc)(H2O)2]·H2O}n'], 'NIT4Py': ['2-(4′-pyridyl)-4,4,5,5-tetramethylimidazoline-1-oxyl-3-oxide'], 'IM4Py': ['2-(4′-pyridyl)-4,4,5,5-tetramethylimidazoline-1-oxyl'], '1,4-chdc': ['1,4-cyclohexanedicarboxylate']}"
10.1007/s11243-014-9807-z,"['HIYGAZ', 'HIYGUT']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9807-z,"{'1': '[Cu3(4-bpye)(BTC)2(H2O)7]·2H2O', '2': '[Cu2(4-bpye)(SIP)(OH)(H2O)2]·3H2O', '–': 'H2SO4'}","{'1': ['[Cu3(4-bpye)(BTC)2(H2O)7]·2H2O'], '2': ['[Cu2(4-bpye)(SIP)(OH)(H2O)2]·3H2O'], '4-bpye': ['N,N′-bis(4-pyridinecarboxamide)-1,2-ethane'], 'H3BTC': ['1,3,5-benzenetricarboxylic'], 'H3SIP': ['5-sulfoisophthalic'], 'btre': ['1,2-bis(1,2,4-triazol-4-yl)ethane'], '3-dpye': ['N,N′-bis(3-pyridinecarboxamide)-1,2-ethane'], '1,3-H2BDC': ['1,3-benzenedicarboxylic'], '4-bpfp': ['bis(4-pyridylformyl)piperazine']}"
10.1007/s11243-014-9808-y,"['HIXZUL', 'HIYBAU']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9808-y,{'1': '[Cu2(HRis)]·(H2O)·0.5(NH2CH2CH2NH2)'},{}
10.1007/s11243-014-9812-2,"['ROHSOY', 'ROHSUE']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9812-2,"{'1': '[Cu4(aemp)4(H2O)2][Cr(CN)6]Cl', '2': '[Cu3(aemp)3(H2O)][Co(CN)6]·2H2O·MeOH'}",{'Haemp': ['2-[(2-amino-ethylimino)-methyl]-phenol']}
10.1007/s11243-014-9816-y,"['ROJYUM', 'ROJZAT']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9816-y,"{'1': '[Zn(pyrtza)2(H2O)2]', '2': '[Ni(pyrtza)(H2O)2Cl]2', '3': '[Cd(pyrtza)2]', '4': '[Mn(pyrtza)Cl]'}","{'Hpyrtza': ['5-(2-pyrimidyl)'], 'Hpztza': ['5-(2-pyrazinyl)tetrazole-2-acetic']}"
10.1007/s11243-014-9820-2,"['ROHVIV', 'ROHVOB']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9820-2,"{'1': '[Co(L1)(btec)0.5]n', '2': '{[Co(L2)(bdc)]·H2O}n', '3': '[Co(L3)(btec)0.5]n', '4': '[CoCl2(L2)]n(DMF)n/2(CH3OH)n/4', '5': '[CoCl2(L2)]2(DMF)2'}","{'sql': ['4-connected'], 'L1': ['1,3-bis(2-methylbenzimidazol-1-ylmethyl)benzene'], 'H2bdc': ['1,3-benzenedicarboxylic'], 'H4btec': ['1,2,4,5-benzenetetracarboxylic'], 'L2': ['1,3-bis(benzimidazol-1-ylmethyl)benzene'], 'L3': ['1,4-bis(2-methylbenzimidazol-1-ylmethyl)benzene'], 'DMF': ['N,N-dimethylformamide']}"
10.1007/s11243-014-9822-0,"['ROHKEG', 'ROHKIK', 'ROHKOQ']",3,2014,https://link.springer.com/article/10.1007/s11243-014-9822-0,"{'1': '[Ag2(L1)2·(ntp)·(H2O)3.25]n', '2': '[Ag1.5(L1)1.5·(H0.5bdc)·(H2O)4]n', '3': '[Ag(L2)(Hmip)]n'}","{'2(': ['3-connected'], 'L1': ['1,4-bis(imidazol-1-ylmethyl)benzene'], 'L2': ['1,1′-(1,4-butanediyl)bis-1H-benzimidazole'], 'H2ntp': ['2-nitroterephthalic'], 'H2bdc': ['1,3-benzenedicarboxylic'], 'H2mip': ['5-methylisophthalic']}"
10.1007/s11243-014-9829-6,"['NOPXAT', 'NOPXEX']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9829-6,"{'1': '[Co(L1)(IPA)]n', '2': '{[Ag(L2)(HMIPA)]·H2O}n'}","{'L1': ['1,2-bis(5,6-dimethylbenzimidazol-1-ylmethyl)benzene'], 'H2MIPA': ['5-methylisophthalic'], 'L2': ['1,6-bis(5,6-dimethylbenzimidazol-1-yl)hexane']}"
10.1007/s11243-014-9831-z,['BOGJEO01'],1,2014,https://link.springer.com/article/10.1007/s11243-014-9831-z,{},"{'HLa': ['1,7-bis(4-ethyloxy-3-methoxy-phenyl)-1,6-heptadiene-3,5-dione'], 'HLb': ['1,7-bis(4-butyloxy-3-methoxy-phenyl)-1,6-heptadiene-3,5-dione']}"
10.1007/s11243-014-9846-5,"['WOMXON', 'WOMXUT']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9846-5,"{'1': '[Co(L1)(tbi)(H2O)]n', '2': '[Co(L2)(tbi)]n', '3': '{[Co2(L3)2(tbi)2]·2H2O}n', '4': '[Co2(L4)(tbi)2(H2tbi)(bpp)(H2O)]n', '5': '[Co(L5)(tbi)(H2O)]n'}","{'L1': ['1,4-bis(benzimidazole)butane'], 'L2': ['1,4-bis(2-methylbenzimidazole)butane'], 'H2tbi': ['5-tert-butyl'], 'L3': ['1,4-bis(imidazole)butane'], 'L4': ['1,3-bis(4-pyridyl)propane'], 'L5': ['4,4′-dipyridylamine']}"
10.1007/s11243-014-9850-9,"['MOJQIN', 'MOJQOT', 'MOJQUZ', 'MOJRAG']",4,2014,https://link.springer.com/article/10.1007/s11243-014-9850-9,"{'1': '{[Co(L)(ox)]·3H2O}n', '2': '[Co2(L)(chda)2]n', '3': '{[Co(L)(mip)(H2O)]·H2O}n', '4': '[Co(L)(oba)]n'}","{'L': ['N,N′-bis(pyridine-3-yl)pyridine-3,5-dicarboxamide'], 'H2chda': ['trans-1,4-cyclohexanedicarboxylic'], 'H2mip': ['5-methylisophthalic'], 'H2oba': ['benzoic'], 'TIPA': ['tris[4-(1Himidazol-1-yl)-phenyl]amine'], '1,4-btb': ['1,4-bis(1,2,4-triazol-1-yl)butane'], 'TPPA': ['tri(4-pyridylphenyl)amine'], '2-H2CMSN': ['2-carboxymethylsulfanyl'], 'biim-4': ['1,1′-(1,4-butanediyl)bis(imidazole)']}"
10.1007/s11243-014-9855-4,"['KOWSAS', 'KOWSEW', 'KOWSIA', 'KOWSOG']",4,2014,https://link.springer.com/article/10.1007/s11243-014-9855-4,"{'1': '{[Cd(mbix)(mip)]·H2O}n', '2': '{[Co(mbix)(mip)]·0.4H2O}n', '3': '[Ni(mbix)(mip)H2O]n', '4': '[Ni(mbix)(ip)]n'}",{'H2iipa': ['5-iodoisophthalic']}
10.1007/s11243-014-9869-y,['KOWRIZ'],1,2014,https://link.springer.com/article/10.1007/s11243-014-9869-y,"{'1': '{[Cu2(L1)2]·I3}n', '2': '[Cu(L2)2]', '3': '[Cu2I2(L3)2(MBI)2]'}","{'MBI': ['2-mercaptobenzimidazole'], 'L1': ['N-(benzothiazol-2-yl)acetamidine'], 'L2': ['N-(thiazol-2-yl)'], 'L3': ['3-methyl-[1,2,4]thiadiazolo[4,5-a]benzimidazole']}"
10.1007/s11243-014-9870-5,"['KOWTIB', 'KOWTOH', 'KOWTUN']",3,2014,https://link.springer.com/article/10.1007/s11243-014-9870-5,"{'1': '[Mn(BDC-F4)(DMF)2(H2O)2]n', '2': '[Ni(BDC-F4)(DMF)(EtOH)]n', '3': '[Cd(BDC-F4)(DMF)(EtOH)]n'}",{}
10.1007/s11243-014-9871-4,"['KOWSUM', 'KOWTAT']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9871-4,"{'1': '{[Co(L1)(nip)]·H2O}n', '2': '[Co(L2)(ip)]n', '3': '{[Co(L1)(ip)]·H2O}n'}","{'L1': ['1,3-bis(benzimidazol-1-ylmethyl)benzene'], 'L2': ['1,4-bis(5-methylbenzimidazol-1-ylmethyl)benzene'], 'H2nip': ['5-nitroisophthalic']}"
10.1007/s11243-014-9874-1,"['KOWXUR', 'KOWYAY']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9874-1,{},{}
10.1007/s11243-014-9884-z,"['XUBPER', 'XUBPIV', 'XUBPOB']",3,2014,https://link.springer.com/article/10.1007/s11243-014-9884-z,"{'1': '{[Ni(H2O)2(bib)2]-(H2BTA)·2H2O}n', '2': '{[Co2(bib)2(BTA)]·H2O}n', '3': '{[Co2(bib)2(CA)2]·H2O}n'}","{'H4BTA': ['biphenyl-3,3′,4,4′-tetracarboxylic'], 'bib': ['1,2-bis(imidazol-l-yl-methyl)benzene'], 'H4butca': ['butane-1,2,3,4-tetracarboxylic']}"
10.1007/s11243-014-9885-y,"['XUBTIZ', 'XUBTOF', 'XUBTUL']",3,2014,https://link.springer.com/article/10.1007/s11243-014-9885-y,"{'1': '{[Co(tbta)(pbdmbm)]·0.5H2O}n', '3': '[Co(tbta)(bbbm)]n', '2': '[Co(tbta)(bbdmbm)(H2O)2]n'}","{'bbbm': ['1,1′-(1,4-butanediyl)bis-1H-benzimidazole'], 'pbdmbm': ['1,1′-(1,3-propanediyl)bis(5,6-dimethylbenzimidazole)'], 'bbdmbm': ['1,1′-(1,4-butanediyl)bis(5,6-dimethylbenzimidazole)']}"
10.1007/s11243-014-9891-0,"['XUBNAL', 'XUBNIT']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9891-0,"{'1': '{[Mn(L1)0.5(L1)0.5(phen)(H2O)2](H2O)1.5}∞', '2': '[Mn2(L2)4(phen)2(H2O)2](H2O)2', '3': '[Cd3(L2)2(pp)2Cl4]∞'}","{'phen': ['1,10-phenanthroline'], 'pp': ['3-(2-pyridyl)pyrazole']}"
10.1007/s11243-014-9893-y,"['XUBWEY', 'XUBWIC', 'XUBWOI', 'XUBWUO']",4,2014,https://link.springer.com/article/10.1007/s11243-014-9893-y,"{'1': '[Zn(2,4-D)2(BPP)]n', '2': '[Cd4(2,4-D)8(BPP)4(H2O)2]n', '3': '[Co2(2,4-D)4(BPP)2(H2O)]n', '4': '[Cu4(2,4-D)6(BPP)2(OH)2]n'}","{'2,4-DH': ['2,4-dichlorophenoxyacetic'], 'BPP': ['1,3-bis(4-pyridyl)propane'], 'BMB': ['1,4-bis[(2-methyl-imidazol-1-yl)methyl]benzene'], '5-AIPA': ['5-aminoisophthalic'], 'htpmb': ['hexakis(3-(1,3,4-triazol-1-yl)phenoxy-methyl)benzene'], 'H2L': ['1,4-benzenedicarboxylic'], 'L': ['1,4-di(1H-imidazol-4-yl)benzene', '1-carboxymethylpyridinio-3-benzoate'], 'H2BPDA': ['4,4′-biphenyldicarboxylic'], 'H2bdc': ['1,4-benzenedicarboxylate'], '2,6-bip': ['2,6-bis(imidazole-1-yl)pyridine'], 'bpy': ['2,2′-bipyridine'], 'bib': ['1,4-bis(imidazol-1-yl)-butane'], '4-apy': ['4-aminopyridine']}"
10.1007/s11243-014-9894-x,"['XUBQUI', 'XUBRAP']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9894-x,"{'1': '{[Co0.5(HL1)(H2O)2]·(tbta)}n', '2': '[Co0.5(L2)(ndc)0.5]n', '3': '[Co(L3)(tp)]n'}","{'L1': ['1,3-bis(5,6-dimethylbenzimidazol-1-ylmethyl)benzene'], 'L2': ['1,4-bis(5,6-dimethylbenzimidazol-1-ylmethyl)benzene'], 'H2ndc': ['2,6-naphthalenedicarboxylic'], 'L3': ['1,3-bis(2-methylbenzimidazol-1-ylmethyl)benzene'], 'H2tp': ['1,4-benzenedicarboxylic']}"
10.1007/s11243-014-9902-1,"['XUBQAO', 'XUBQES']",2,2014,https://link.springer.com/article/10.1007/s11243-014-9902-1,"{'2a': '[Cu(tda)(py)]', '3a': '[Cu(tda)(bipy)(H2O)]0.5H2O', '2b': '[Cu(tda)(H2O)]', '3b': '[Cu(tda)(phen)]', '1a': '[Cu(tda)(phen)]1.5H2O', '1b': '[Cu(tda)(phen)]·2H2O'}",{}
10.1007/s11243-015-0002-7,['XAGRAB'],1,2015,https://link.springer.com/article/10.1007/s11243-015-0002-7,{'1': '[Cu2^II(H2L)2Cl4]'},{}
10.1007/s11243-015-0003-6,['WAGKIB'],1,2015,https://link.springer.com/article/10.1007/s11243-015-0003-6,"{'1': '[Mn(pytza)2]', '2': '[Mn3(tzpha)2(H2O)12]·2CH3OH·10H2O', '3': '[Mn(atzpa)2(H2O)2]'}",{'atza': ['5-aminotetrazole-1-acetato']}
10.1007/s11243-015-0005-4,"['WUFJUE', 'WUFKEP']",2,2015,https://link.springer.com/article/10.1007/s11243-015-0005-4,{},"{'2,2′-bpy': ['2,2′-bipyridine'], '1,10-phen': ['1,10-phenanthroline']}"
10.1007/s11243-015-0007-2,"['EGUMEY03', 'WAJMAY']",2,2015,https://link.springer.com/article/10.1007/s11243-015-0007-2,"{'1': '{[Ni(µ3-bpdc)(H2O)]·H2O}n', '2': '[Mn(µ4-bpdc)(phen)]n'}","{'1': ['{[Ni(µ3-bpdc)(H2O)]·H2O}n'], '2': ['[Mn(µ4-bpdc)(phen)]n']}"
10.1007/s11243-015-0009-0,"['WAKDIY', 'WAKDOE', 'WAKDUK']",3,2015,https://link.springer.com/article/10.1007/s11243-015-0009-0,"{'1': '{[Co(L1)(nda)(2H2O)]·2H2O}n', '2': '[Co(L2)(tbi)(H2O)]n', '3': '[Co(L2)(bpdc)(H2O)]n', '4': '[Co(L1)(bdc)]n', '5': '[Co(L1)(mip)·2H2O]n'}","{'3': ['3,3,4-connected'], 'L1': ['1,3-bis(5,6-dimethylbenzimidazol-1-yl)-2-propanol'], 'L2': ['1,3-bis(benzimidazol-1-yl)-2-propanol'], 'H2nda': ['2,6-naphthalenedicarboxylic'], 'H2tbi': ['5-tert-butyl'], 'H2bpdc': ['4,4′-biphenyldicarboxylic'], 'H2bdc': ['1,4-benzenedicarboxylic'], 'H2mip': ['5-methylisophthalic']}"
10.1007/s11243-015-0013-4,"['WAJGUM', 'WAJHAT', 'WAJHEX']",3,2015,https://link.springer.com/article/10.1007/s11243-015-0013-4,"{'1': '[Co(L1)(bpdc)]n', '2': '[Co(L2)(ndc)(H2O)·2H2O]n', '3': '[Co(L3)(ndc)(H2O)·H2O]n'}","{'L1': ['1,2-bis(5,6-dimethylbenzimidazole)ethane'], 'L2': ['1,3-bis(5,6-dimethylbenzimidazole)propane'], 'L3': ['1,4-bis(5,6-dimethylbenzimidazole)butane'], 'H2bpdc': ['4,4′-biphenyldicarboxylic'], 'H2ndc': ['2,6-naphthalenedicarboxylic']}"
10.1007/s11243-015-9910-9,['XUBVAT'],1,2015,https://link.springer.com/article/10.1007/s11243-015-9910-9,"{'1': '[Cu(phtpy)(obda)]·2H2O', '2': '[Cu4(meophtpy)4(mbda)4]·4H2O'}","{'meophtpy': ['4′-(4-methoxyphenyl)-2,2′:6′,2″-terpyridine'], 'H2obda': ['1,2-benzenedicarboxylic'], 'H2mbda': ['1,3-benzenedicarboxylic'], 'pno2phtpy': ['4′-(4-nitrophenyl)-2,2′:6′,2″-terpyridine'], 'phtpy': ['4′-(4-nitrophenyl)-2,2′:6′,2″-terpyridine'], 'obda': ['1,2-benzenedicarboxylic'], 'mbda': ['1,3-benzenedicarboxylic'], 'H2pbda': ['1,4-benzenedicarboxylic'], 'H4bta': ['biphenyl-2,2′,6,6′-tetracarboxylic'], 'bta': ['biphenyl-2,2′,6,6′-tetracarboxylic'], 'H2pdc': ['3,5-dipyridinecarboxylic']}"
10.1007/s11243-015-9921-6,"['KUBZUE', 'KUCBAN']",2,2015,https://link.springer.com/article/10.1007/s11243-015-9921-6,"{'1': '[Co(bbdmbm)(tbi)·H2O]n', '2': '[Co(bmb)1.5(tbi)]n', '3': '[Co(L1)(tbi)(H2O)]n', '4': '[Co(L2)(tbi)]n'}","{'tcj/hc': ['4,4-connected'], '3,4,4T25': ['3,4,4-connected'], 'bbdmbm': ['1,1′-(1,4-butanediyl)bis(5,6-dimethylbenzimidazole)'], 'bmb': ['1,4-bis(2-methylbenzimidazol-1-ylmethyl)', '1,4-bis(2-methylbenzimidazol-1-ylmethyl)benzene'], 'H2tbi': ['5-tert-butyl'], 'L1': ['1,4-bis(benzimidazole)butane'], 'L2': ['1,4-bis(2-methylbenzimidazole)butane']}"
10.1007/s11243-015-9922-5,['KUCFEV'],1,2015,https://link.springer.com/article/10.1007/s11243-015-9922-5,{},"{'L233': ['3-(2-pyridyl)-4,5-bis(3-pyridyl)-1,2,4-triazole']}"
10.1007/s11243-015-9928-z,"['GUKPEJ', 'GUKPIN']",2,2015,https://link.springer.com/article/10.1007/s11243-015-9928-z,{'3': '[Cu2(HDMID)2(H2O)4]n'},"{'H3MID': ['2-(3-methoxyphenyl)-1H-imidazole-4,5-dicarboxylic']}"
10.1007/s11243-015-9930-5,"['GULYIX', 'GULYOD', 'GULYUJ']",3,2015,https://link.springer.com/article/10.1007/s11243-015-9930-5,"{'1': '[WS4Cu4(CN)2(Py)4]n', '3': '{[WS4Cu4(CN)2(Py)4]2·4CH3CN}n'}","{'dptz': ['3,6-di-(pyridin-4-yl)-1,2,4,5-tetrazine'], 'L2': ['tetrakis(imidazol-1-ylmethyl)methane'], 'ptz': ['5-(3-pyridyl)tetrazole']}"
10.1007/s11243-015-9934-1,['DUWJIQ'],1,2015,https://link.springer.com/article/10.1007/s11243-015-9934-1,"{'1': '[Cu(HL–LH)Cl2]·H2O', '2': '[Cu2(L–L)Cl2]n', '3': '[Cu(LH)2]0.5H2O'}","{'HL': ['N,N′-(1,1′-dithio-bis(phenylene))-bis(salicylideneimine)', 'N,N′-(1,1′-Dithio-bis(phenylene))-bis(salicylideneimine)'], 'LH': ['N,N′-(1,1′-dithio-bis(phenylene))-bis(salicylideneimine)', 'N,N′-(1,1′-Dithio-bis(phenylene))-bis(salicylideneimine)']}"
10.1007/s11243-015-9943-0,"['AJIQER', 'AJIQIV']",2,2015,https://link.springer.com/article/10.1007/s11243-015-9943-0,"{'1': '[Co(HL)(bbe)]n', '2': '[Co(HL)(bbop)]n'}","{'bbe': ['1,2-bis(benzimidazol-2-yl)ethane'], 'bbop': ['1,3-bis(benzimidazol-2-yl)-2-oxapropane'], 'L': ['N,N′-bis(pyridine-3-yl)pyridine-3,5-dicarboxamide'], 'H2mip': ['5-methylisophthalic'], 'H2oba': ['benzoic']}"
10.1007/s11243-015-9949-7,"['AJAQEJ', 'AJAQIN']",2,2015,https://link.springer.com/article/10.1007/s11243-015-9949-7,"{'1': '[Ni3(btb)4(nbta)2(H2O)4]n', '2': '[Ni(btb)(Hbtc)(H2O)2]n'}","{'H3nbta': ['5-nitro-1,2,3-benzenetricarboxylic'], 'H3btc': ['1,2,4-benzenetricarboxylic']}"
10.1007/s11243-015-9952-z,"['AJAWUF', 'AJAXAM']",2,2015,https://link.springer.com/article/10.1007/s11243-015-9952-z,"{'1': '[Mn3(phen)2(phdac)3]·2H2O', '3': '[Mn2(2,2′-bipy)(4-nph)(H2O)2]2', '2': '[Mn(4,4′-bipy)(H2O)4](cbprop)'}","{'3': ['[Mn(2,2′-bipy)(4-nph)(H2O)2]2', '[Mn2(2,2′-bipy)(4-nph)(H2O)2]2'], '2': ['[Mn(4,4′-bipy)(H2O)4](cbprop)'], 'phen': ['1,10-phenanthroline'], '4,4′-bipy': ['4,4′-bipyridine'], '2,2′-bipy': ['2,2′-bipyridine'], 'H2phdac': ['1,4-phenylenediacetic'], 'H2cbprop': ['4-carboxybenzenepropanoic'], 'H2nph': ['4-nitrophthalic']}"
10.1007/s11243-015-9955-9,['BUHFER'],1,2015,https://link.springer.com/article/10.1007/s11243-015-9955-9,"{'1': '[Cu(dpt)2(H2O)4]·2H2O', '2': '[Cu3I2(dpt)]n', '3': 'C36H24Br3Cu6N15'}","{'Hdpt': ['1H-3,5-bis(4-pyridyl)-1,2,4-triazole']}"
10.1007/s11243-015-9963-9,"['AJAVOY', 'AJEMIN', 'BUHJUL']",3,2015,https://link.springer.com/article/10.1007/s11243-015-9963-9,"{'1': '{[Co(4-pmntd)2(CF3SO3)(H2O)]·(CF3SO3)·(C2H5OH)·0.5(HCCl3)·H2O}n', '2': '{[Co(4-pmntd)(H2O)4]·(NO3)2·H2O}n', '3': '{[Co(4-pmntd)(pta)(CH3OH)2]·2(CHCl3)}n'}","{'1': ['{[Co(4-pmntd)2(CF3SO3)(H2O)]·(CF3SO3)·(C2H5OH)·0.5(HCCl3)·H2O}n'], '2': ['{[Co(4-pmntd)(H2O)4]·(NO3)2·H2O}n'], '3': ['{[Co(4-pmntd)(pta)(CH3OH)2]·2(CHCl3)}n'], '4-pmntd': ['N,N′-bis(4-pyridylmethyl)-naphthalene']}"
10.1007/s11243-015-9968-4,"['JAPWUV', 'JAPXAC', 'JAPXEG', 'JAPXUW']",4,2015,https://link.springer.com/article/10.1007/s11243-015-9968-4,"{'1': '[Ag(L1)(ndc)0.5]n', '2': '[Ag(L2)(ndc)0.5]n', '3': '{[Ag(L3)(ndc)0.5]·0.5(H2ndc)}n', '4': '[Ag(L4)(H2O)·Hndc]n'}","{'L1': ['1,3-bis(thiabendazole)butane'], 'L2': ['4,4′-bis(pyrazole-1-ylmethyl)-biphenyl'], 'L3': ['1,4-bis(benzimidazole)butane'], 'L4': ['4,4′-dipyridylamine']}"
10.1007/s11243-015-9978-2,"['VUVGUQ', 'VUVHAX', 'VUVHEB']",3,2015,https://link.springer.com/article/10.1007/s11243-015-9978-2,"{'1': '[Ag2(bpa)2](Brtp)·6H2O', '2': '[Ag3(bpa)3](Hdcdcpb)·9H2O', '3': '[Ag2(bpa)2(oa)]·2H2O'}",{}
10.1007/s11243-015-9981-7,"['VUVFID', 'VUVFOJ', 'VUVFUP']",3,2015,https://link.springer.com/article/10.1007/s11243-015-9981-7,"{'1': '{[Ni(L1)(tbta)(H2O)2]·H2O}n', '2': '{[Ni(L2)(tbta)(H2O)2·H2O]}n', '3': '{[Ni(L3)2(tbta)]·5H2O}n'}","{'L1': ['1,4-bis(5,6-dimethylbenzimidazole)butane'], 'L2': ['1,3-bis(5,6-dimethylbenzimidazole)propane'], 'L3': ['1,1′-bis(5,6-dimethylbenzimidazole)methane']}"
10.1007/s11243-015-9982-6,"['VUVQOU', 'VUVREL', 'VUVRIP', 'VUVROV', 'VUVXAN', 'ZEMZUM01']",6,2015,https://link.springer.com/article/10.1007/s11243-015-9982-6,"{'1': '[{Cu(μ2-adip)(benzim)2(H2O)}n]', '2': '[{Cu(μ2-adip)(4-pyme)2(H2O)}n]', '3': '[{Cu(μ3-adip)(nia)2}n·nH2O]', '4': '[{Cu(μ2-adip)(pydca)2}n]', '5': '[{Cu(μ4-adip)(mna)}n·nH2O]'}","{'1': ['[{Cu(μ2-adip)(benzim)2(H2O)}n]'], '2': ['[{Cu(μ2-adip)(4-pyme)2(H2O)}n]'], '3': ['[{Cu(μ3-adip)(nia)2}n·nH2O]'], '4': ['[{Cu(μ2-adip)(pydca)2}n]'], '5': ['[{Cu(μ4-adip)(mna)}n·nH2O]'], '4-pyme': ['4-pyridylmethanol'], 'pydca': ['3,4-pyridinedicarboxamide'], 'mna': ['N-methylnicotinamide']}"
10.1007/s11243-015-9987-1,"['RERQAI01', 'VUTXEP', 'VUVGEA', 'VUVGIE']",4,2015,https://link.springer.com/article/10.1007/s11243-015-9987-1,"{'1': '[Cu(L1)(CN)]n', '2': '[Cu2(L2)(CN)2]n', '3': '[Cu2(L3)(CN)2]n', '4': '[Cu2(L4)(CN)2]n'}","{'L1': ['4,4′-bis(1,2,4-triazolyl-1-yl)-biphenyl'], 'L2': ['1,4-bis(5,6-dimethylbenzimidazole)butane'], 'L3': ['1,3-bis(2-methylbenzimidazole)propane'], 'L4': ['1,5-bis(5,6-dimethylbenzimidazole)pentane']}"
10.1007/s11243-015-9992-4,"['DAYPEZ02', 'XAHCIV']",2,2015,https://link.springer.com/article/10.1007/s11243-015-9992-4,"{'1': '[Co(4,4′-bpy)2(H2bptc)]', '2': '[Ni(4,4′-bpy)(H2O)4](H2bptc)·2H2O'}","{'1': ['[Co(4,4′-bpy)2(H2bptc)]'], '2': ['[Ni(4,4′-bpy)(H2O)4](H2bptc)·2H2O'], '4,4′-bpy': ['4,4′-bipyridine'], 'H4bptc': ['3,3′,4,4′-biphenyltetracarboxylic'], '4-abs': ['4-aminobenzenesulfonate)(M=']}"
