doi,refcodes,count,year,urls,url,flags,name_dicts,compound_dicts
10.1016/j.jfluchem.2016.07.003,"['OQOMAK', 'OQOWUO', 'OQOXAV', 'OQOXEZ']",4,2016,https://api.elsevier.com/content/article/pii/S0022113916301774,https://www.sciencedirect.com/science/article/pii/S0022113916301774,1,"{'1': 'ZnF2(H2O)(Hamtetraz)', '2': 'ZnF2(Hamtetraz)2', '3': 'Zn3F5(H2O)2(amtetraz)', '4': '[NH4]·(Zn4F5(amtetraz)4)·3H2O'}",{}
10.1016/j.ica.2011.01.052,"['ONAWAC', 'ONAWEG', 'ONAWIK']",3,2011,https://api.elsevier.com/content/article/pii/S0020169311000594,https://www.sciencedirect.com/science/article/pii/S0020169311000594,1,"{'1': '[Cu(btb)2(H2O)2]n(BF4)2n', '2': '[Cu(btb)2(H2O)2]n(NO3)2n', '3': '[CuCl2(btb)2]n'}",{}
10.1016/j.ica.2015.09.014,"['TUTDAP', 'TUTDET']",2,2015,https://api.elsevier.com/content/article/pii/S0020169315004521,https://www.sciencedirect.com/science/article/pii/S0020169315004521,1,"{'1': '[Cd2(L1)(H2O)2]·2.5DMSO·2H2O', '2': '(Me2NH2)9(H3O)2[Cd2Cl3(L2)2]·5H2O'}",{}
10.1016/j.ica.2006.07.111,"['FEBKIH02', 'QEWMIP', 'QEWMOV']",3,2007,https://api.elsevier.com/content/article/pii/S0020169306004658,https://www.sciencedirect.com/science/article/pii/S0020169306004658,1,"{'1': '[Zn2(mal)(1,10′-phen)Cl]n', '2': '[Cd(fma)(2,2′-bpy)(H2O)]n', '3': '[Cd(glut)(1,10′-phen)(H2O)]n'}","{'2': ['[Cd(fma)(2,2′-bpy)(H2O)]n']}"
10.1016/j.solidstatesciences.2011.08.022,"['HAGQEN', 'HAGQIR', 'HAGQOX', 'HAGQUD']",4,2011,https://api.elsevier.com/content/article/pii/S1293255811002743,https://www.sciencedirect.com/science/article/pii/S1293255811002743,1,"{'1': '[Co(H3L)2(4,4′-bpy)(H2O)2]n∙n(4,4′-bpy)', '2': '[Ni(H2L)(4,4′-bpy)(H2O)2]n'}","{'1': ['[Co(H3L)2(4,4′-bpy)(H2O)2]n∙n(4,4′-bpy)'], '2': ['[Ni(H2L)(4,4′-bpy)(H2O)2]n']}"
10.1016/j.jcis.2019.03.018,['VIWJET'],1,2019,https://api.elsevier.com/content/article/pii/S002197971930298X,https://www.sciencedirect.com/science/article/pii/S002197971930298X,1,{},{}
10.1016/j.molstruc.2008.06.007,"['TOKDED', 'TOKDIH', 'TOKDON']",3,2008,https://api.elsevier.com/content/article/pii/S0022286008004511,https://www.sciencedirect.com/science/article/pii/S0022286008004511,1,"{'1': '[Cd3(BTC)2(m-bix)3]n·4nH2O', '3': '[Zn3(BTC)2(p-bix)3(H2O)2]n·4nH2O'}",{}
10.1016/j.ica.2015.06.016,['CUMDEV'],1,2015,https://api.elsevier.com/content/article/pii/S0020169315003138,https://www.sciencedirect.com/science/article/pii/S0020169315003138,1,{'1': '{[Ag2(MTTz)4](NO3)2}n'},{}
10.1016/j.inoche.2020.108323,['NAFTIB'],1,2021,https://api.elsevier.com/content/article/pii/S1387700320309138,https://www.sciencedirect.com/science/article/pii/S1387700320309138,1,{},{}
10.1016/j.poly.2012.07.068,"['DEBGAU', 'DEBGEY']",2,2012,https://api.elsevier.com/content/article/pii/S0277538712005219,https://www.sciencedirect.com/science/article/pii/S0277538712005219,1,"{'1': 'Zn2(4-nbz)4(μ2-hmt)(OH2)(hmt)', '2': '[Zn2(2-nbz)4(μ2-hmt)2]n', '3': '[Zn3(3-nbz)4(μ2-hmt)(μ2-OH)(μ3-OH)]n'}","{'1': ['Zn2(4-nbz)4(μ2-hmt)(OH2)(hmt)'], '2': ['[Zn2(2-nbz)4(μ2-hmt)2]n'], '3': ['[Zn3(3-nbz)4(μ2-hmt)(μ2-OH)(μ3-OH)]n']}"
10.1016/j.ica.2018.07.029,"['SIFMOM', 'SIFMUS', 'SIFNAZ', 'SIFNED']",4,2018,https://api.elsevier.com/content/article/pii/S0020169318309265,https://www.sciencedirect.com/science/article/pii/S0020169318309265,1,"{'Tb': '{[Tb(terpy)(H2O)3][Co(CN)6]·5H2O}n', 'Dy': '{[Tb(terpy)(H2O)3][Co(CN)6]∙5H2O}n', 'Er': '{[Er(terpy)(H2O)3][Co(CN)6]·5H2O}n', 'Yb': '{[Er(terpy)(H2O)3][Co(CN)6]∙5H2O}n'}",{}
10.1016/j.ica.2019.118997,['DOTYOD'],1,2019,https://api.elsevier.com/content/article/pii/S0020169319304724,https://www.sciencedirect.com/science/article/pii/S0020169319304724,1,"{'(3)': '[MnIII(H2L2)N(CN)2(CH3OH)]∙CHCl3', '1': '[MnIII(L1)(N3)(H2O)]∙DMSO', '3': '[MnIII(H2L2)N(CN)2(CH3OH)]∙CHCl3'}",{}
10.1016/j.ica.2009.12.016,"['GUSFAC', 'GUSFEG']",2,2010,https://api.elsevier.com/content/article/pii/S0020169309007051,https://www.sciencedirect.com/science/article/pii/S0020169309007051,1,"{'1': '[Zn(HFlu)(TPA)]n', '2': '{[Cd(HFlu)2(TPA)]·2CH3OH}n', '3': '[Zn(HFlu)2(Suc)(H2O)2]·H2O', '4': '[Cd(HFlu)2(Suc)(H2O)2]·H2O', '5': '{[Zn(HFlu)2(H2O)2](ClO4)2}n', '6': '{[Cd(HFlu)2(H2O)2](ClO4)2}n'}",{}
10.1016/j.poly.2018.12.048,['SIYFEO'],1,2019,https://api.elsevier.com/content/article/pii/S0277538718308544,https://www.sciencedirect.com/science/article/pii/S0277538718308544,1,{'1': '[In3(μ3-O)(L)1.5(H2O)3][NO3]·5H2O·EtOH·1.5DMF'},{}
10.1016/j.jssc.2015.08.022,['PUKVAU'],1,2015,https://api.elsevier.com/content/article/pii/S0022459615301249,https://www.sciencedirect.com/science/article/pii/S0022459615301249,1,{},{}
10.1016/j.poly.2021.115265,"['ASIYUZ', 'ASIZAG', 'ASIZOU']",3,2021,https://api.elsevier.com/content/article/pii/S0277538721002473,https://www.sciencedirect.com/science/article/pii/S0277538721002473,1,"{'1': 'Zn2(dpe)(glutarate)2(H2O)2', '2': 'Zn2(glutarate)2(H2O)2(tdpe)2', '3': 'Zn(H2O)(succinate)(tdpe)2'}",{}
10.1016/j.molstruc.2021.130057,['OMIJAY'],1,2021,https://api.elsevier.com/content/article/pii/S0022286021001885,https://www.sciencedirect.com/science/article/pii/S0022286021001885,1,{},{}
10.1016/j.poly.2019.114299,"['BOXSAL', 'BOXSEP']",2,2020,https://api.elsevier.com/content/article/pii/S0277538719307442,https://www.sciencedirect.com/science/article/pii/S0277538719307442,1,"{'4,': '1-(1,2,4-triazol-3-yl)-1H-tetrazole', '5': '[CuCl2(trt)(H2O)]n·nH2O', '6': '[CuCl2(3-amino-1,2,4-triazolium)2][CuCl4]·2H2O', '7': '[CuCl2(btrt)]n'}","{'1': ['5,5′-bitetrazole'], '2': ['1,5′-bitetrazole'], '4': ['1-(1,2,4-triazol-3-yl)-1H-tetrazole'], '4,': ['1-(1,2,4-triazol-3-yl)-1H-tetrazole'], '6': ['[CuCl2(3-amino-1,2,4-triazolium)2][CuCl4]·2H2O']}"
10.1016/j.poly.2015.08.028,['FUQJOS'],1,2015,https://api.elsevier.com/content/article/pii/S027753871500474X,https://www.sciencedirect.com/science/article/pii/S027753871500474X,1,"{'2': '[Ni4(sulf)8]·14H2O', '3': '[Co4(sulf)4(OCH3)4(CH3OH)4]·4.75CH3OH', '4': '[Co(dmsulf)2]·CH3OH'}",{}
10.1016/S0277-5387(03)00302-4,['UMITEP'],1,2003,https://api.elsevier.com/content/article/pii/S0277538703003024,https://www.sciencedirect.com/science/article/pii/S0277538703003024,1,{},{}
10.1016/j.jssc.2004.07.035,['ACELIE'],1,2004,https://api.elsevier.com/content/article/pii/S0022459604004050,https://www.sciencedirect.com/science/article/pii/S0022459604004050,1,"{'2': '{[Tb(5-Brnic)3(H2O)3]·H2O}n', '3': '[Sm(5-Brnic)3(H2O)2·H2O]2'}","{'2': ['{[Tb(5-Brnic)3(H2O)3]·H2O}n'], '3': ['[Sm(5-Brnic)3(H2O)2·H2O]2']}"
10.1016/j.molstruc.2019.03.086,"['COCHAG', 'HIQNUS01']",2,2019,https://api.elsevier.com/content/article/pii/S0022286019303710,https://www.sciencedirect.com/science/article/pii/S0022286019303710,1,"{'1': '{[Zn(L1)]·2DMA·H2O}n', '2': '{[Zn(L2)]·2DMA·H2O}n'}",{}
10.1016/j.inoche.2012.04.026,['LEDHAF'],1,2012,https://api.elsevier.com/content/article/pii/S1387700312001815,https://www.sciencedirect.com/science/article/pii/S1387700312001815,1,{'1': '{[Zn1.5(tttmb)(Hbptc)]·H2O}n'},{}
10.1016/j.jfluchem.2010.06.003,['VAFFAL'],1,2010,https://api.elsevier.com/content/article/pii/S0022113910001582,https://www.sciencedirect.com/science/article/pii/S0022113910001582,1,"{'3': '[CrF3(terpy)]·2.5H2O', '1': 'trans-[CrF2(py)4][Cr(py)4F(μ-F)Li(H2O)3][Cr(py)4F(μ-F)Li(H2O)4]Cl5·6H2O', '2': 'catena-[Na(H2O)4][Cr(py)4F2](HCO3)2', '5': 'CrF3(Me3tacn)', '4': '6[CrF3(terpy)]·4Na(Bph4)·6MeOH', '6': '3[CrF3(Me3tacn)]·2Na(Bph4)·2H2O·2-propanol'}",{}
10.1016/j.poly.2016.05.051,"['FAGTOX02', 'FEJXIC01']",2,2016,https://api.elsevier.com/content/article/pii/S0277538716302042,https://www.sciencedirect.com/science/article/pii/S0277538716302042,1,"{'1': 'Co(C14H8O4)(H2O)4', '2': 'Cu(C14H8O4)(H2O)4', '3': '[Co(C6H6N2O)2(H2O)4]·(C14H8O4)', '4': '[Zn(C6H6N2O)2(H2O)4]·(C14H8O4)'}",{}
10.1016/j.inoche.2014.07.016,"['JOVYEA', 'JOVYIE']",2,2014,https://api.elsevier.com/content/article/pii/S1387700314003128,https://www.sciencedirect.com/science/article/pii/S1387700314003128,1,"{'1': '[Ni2(bpe)3(nip)2]n', '2': '{[Ni(bpmp)(nip)(H2O)]·3H2O}n'}",{}
10.1016/j.ica.2003.11.051,"['OGUFUR', 'OGUGAY']",2,2004,https://api.elsevier.com/content/article/pii/S0020169304000489,https://www.sciencedirect.com/science/article/pii/S0020169304000489,1,"{'2a': 'derivatives∞3[trans-M(CNSnMe3·OH2)2{μ-CNSn(Me3)NC}2·2H2O]', '4': '1b·tp', '5': 'C28H46N8RuS2Sn4', '6': 'C23H41N7RuSSn4', '9': 'C28H48N8O2RuS2Sn4', '8': '1b·2H2O·0.8pms·0.2pds', '2b': '(Me3Sn)4Ru(CN)44H2O', '3b': '(Me3Sn)4Ru(CN)6·2H2O', '1b': '([Me3Sn)4Ru(CN)6]'}",{}
10.1016/j.ica.2006.06.029,['YEMQAJ'],1,2006,https://api.elsevier.com/content/article/pii/S0020169306003690,https://www.sciencedirect.com/science/article/pii/S0020169306003690,1,"{'5': '{Li3(Mecalix)}2', '6': '{Na3(Mecalix)}2', '10': 'NbCl2(Mecalix)', '2': 'V(NTol)Cl3', '4': 'VCl(Mecalix)', '13': 'Nb(NTol)(Mecalix)', '11': 'TaCl2(Mecalix)'}",{}
10.1016/j.inoche.2007.04.018,"['DIJBUU', 'DIJCAB', 'DIJCEF']",3,2007,https://api.elsevier.com/content/article/pii/S138770030700144X,https://www.sciencedirect.com/science/article/pii/S138770030700144X,1,{},{}
10.1016/j.jssc.2007.06.036,['GIKKOB'],1,2007,https://api.elsevier.com/content/article/pii/S0022459607002551,https://www.sciencedirect.com/science/article/pii/S0022459607002551,1,{'1': '(UO2)2(C2O4)(C5H6NO3)2'},{}
10.1016/j.jssc.2005.02.004,['XANBOE'],1,2005,https://api.elsevier.com/content/article/pii/S002245960500054X,https://www.sciencedirect.com/science/article/pii/S002245960500054X,1,{},{}
10.1016/j.molstruc.2013.09.027,['YIMTIZ'],1,2013,https://api.elsevier.com/content/article/pii/S0022286013008028,https://www.sciencedirect.com/science/article/pii/S0022286013008028,1,{'1': '[MnIIGd2III(OAc)8(H2O)4]·6H2O'},{}
10.1016/j.poly.2015.07.014,"['DUQFOM', 'DUQGED']",2,2015,https://api.elsevier.com/content/article/pii/S0277538715003691,https://www.sciencedirect.com/science/article/pii/S0277538715003691,1,"{'2': '[Co(H2O)6][(Mo2O5L2)]·2DMF·H2O', '3': '[Ni(H2O)6][(Mo2O5L2)]·2DMF·H2O', '4': '[Zn(MeOH)2(H2O)2(Mo2O5L2)·H2O]n', '(1)': '[Na2(H2O)(Mo2O5L2)]n', '1': '[Na2(H2O)(Mo2O5L2)]n'}",{}
10.1016/j.poly.2015.04.010,['UGEVIN'],1,2015,https://api.elsevier.com/content/article/pii/S0277538715001977,https://www.sciencedirect.com/science/article/pii/S0277538715001977,1,"{'1': '[Ni2(HCOO)(bz)8(H2O)2](HCOO)3·4H2O', '2': '[Ni(tren)(HCOO)]ClO4·H2O'}",{}
10.1016/j.ica.2018.10.039,"['QIKBOE', 'QIKBUK', 'QIKCAR', 'QIKCEV', 'QIKDUM']",5,2019,https://api.elsevier.com/content/article/pii/S0020169318314397,https://www.sciencedirect.com/science/article/pii/S0020169318314397,1,"{'1': '{[Cd(tdc)(hedn)(H2O)]·3H2O}n', '2': '{[Cd(tdc)(hdin)(H2O)]·H2O}n', '3': '{[Cd2(tdc)2(hdn)(H2O)4]·H2O}n', '4': '{[Cd2(tdc)2(pdn)(H2O)2]·4H2O}n', '5': '[Cd(tdc)(pdin)]n'}",{'bpmp': ['bis(4-pyridylmethyl)piperazine']}
10.1016/j.jssc.2004.10.047,['FETBIQ'],1,2005,https://api.elsevier.com/content/article/pii/S0022459604005869,https://www.sciencedirect.com/science/article/pii/S0022459604005869,1,{},{}
10.1016/j.inoche.2015.03.051,['XUHVON'],1,2015,https://api.elsevier.com/content/article/pii/S138770031500146X,https://www.sciencedirect.com/science/article/pii/S138770031500146X,1,{},{}
10.1016/j.molstruc.2019.126905,"['DOMYUC', 'DOMZAJ']",2,2019,https://api.elsevier.com/content/article/pii/S0022286019309962,https://www.sciencedirect.com/science/article/pii/S0022286019309962,1,"{'1': '[Zn2(L)2(H2O)4]n·nH2O', '2': '[Zn2(L)2(H2O)2]n·nH2O'}",{}
10.1016/j.jssc.2006.06.004,"['PEQTOV', 'PEQTUB']",2,2006,https://api.elsevier.com/content/article/pii/S0022459606003331,https://www.sciencedirect.com/science/article/pii/S0022459606003331,1,"{'1': '(C3N2H5)2[Bi2(C2O4)4(H2O)2]·2H2O', '2': '[NH(C2H5)3][Bi3(C2O4)5]'}",{}
10.1016/j.poly.2014.08.012,"['GOYRET', 'GOYRIX', 'GOYROD']",3,2015,https://api.elsevier.com/content/article/pii/S0277538714005348,https://www.sciencedirect.com/science/article/pii/S0277538714005348,1,"{'I': 'M(μ1,3-N3)2M(μ1,1-N3)2', 'II': '{M(μ1,3-N3)}2-M(μ1,1-N3)2', 'III': 'M(μ1,3-N3)-M(μ1,1-N3)3', 'IV': 'M(μ1,3-N3)2-M(μ1,1-N3)2-M(μ1,1-N3)2', 'V': 'M(μ1,3-N3)2-M(μ1,3-N3)2-M(μ1,1-N3)2', 'VI': 'M(μ1,3-N3)2-M(μ1,3-N3)2-M(μ1,1-N3)2-M(μ1,1-N3)2', 'VII': 'M(μ1,3-N3)2-M(μ1,1-N3)2-M(μ1,1-N3)2-M(μ1,1-N3)2', 'VIII': 'M(μ1,3-N3)2-M(μ1,1-N3)2-M(μ1,1-N3)2-M(μ1,1-N3)2-M(μ1,1-N3)2', 'IX': '{M(μ1,1,3-N3)}2-M(μ1,1-N3)2-M(μ1,1-N3)2', 'X': 'M(μ1,1-N3)2-M(μ1,1-N3)-M(μ1,1-N3)2-M(μ1,1-N3)2', 'XI': 'M(μ1,1-N3)(μ1,3-N3)-M(μ1,1-N3)(μ1,3-N3)-M(μ1,1-N3)2-M(μ1,1-N3)2', 'XII': 'M(μ1,1-N3)M(μ1,1-N3)2-M(μ1,1-N3)M(μ1,1-N3)2', 'XIII': 'M(μ1,1-N3)-M(μ1,3-N3)', '1': '[M2(4-azidopyridine)4(μ1,1-N3)2(μ1,3-N3)2]n', '2': '[Co2(4-azpy)4(μ1,1-N3)2(μ1,3-N3)2]n', '3': '[Cd2(4-azpy)4(μ1,1-N3)2(μ1,3-N3)2]n'}","{'1': ['[Ni2(4-azpy)4(μ1,1-N3)2(μ1,3-N3)2]n', '[M2(4-azpy)4(μ1,1-N3)2(μ1,3-N3)2]n', '[M2(4-azidopyridine)4(μ1,1-N3)2(μ1,3-N3)2]n'], '2': ['[Co2(4-azpy)4(μ1,1-N3)2(μ1,3-N3)2]n', '[Co(4-azpy)2(μ-N3)]n'], '3': ['[Cd2(4-azpy)4(μ1,1-N3)2(μ1,3-N3)2]n']}"
10.1016/j.inoche.2006.02.004,['CEHZAR'],1,2006,https://api.elsevier.com/content/article/pii/S1387700306000529,https://www.sciencedirect.com/science/article/pii/S1387700306000529,1,{'1': 'CdBr2(piperazine)'},{}
10.1016/j.poly.2008.05.015,['OFOPIJ'],1,2008,https://api.elsevier.com/content/article/pii/S027753870800274X,https://www.sciencedirect.com/science/article/pii/S027753870800274X,1,"{'1': '[Cu(bpcam)(tcm)(H2O)]·2H2O', '2': 'Cu(bpcam)(tcm)(H2O)', '3': '[Cu(bpcam)(tcm)]n'}",{}
10.1016/j.molstruc.2013.11.026,"['FIXPEJ', 'FIXPOT']",2,2014,https://api.elsevier.com/content/article/pii/S0022286013009770,https://www.sciencedirect.com/science/article/pii/S0022286013009770,1,"{'1': '[Mn(cipt)(m-BDC)·H2O]n', '2': '[Zn(mip)(NDC)]n'}",{}
10.1016/j.poly.2008.01.007,"['NIXQIV', 'NIXQOB', 'NIXQUH']",3,2008,https://api.elsevier.com/content/article/pii/S0277538708000302,https://www.sciencedirect.com/science/article/pii/S0277538708000302,1,"{'2': '[Zn2(N3)4(3-OHpy)]·2H2O', '3': 'Zn(N3)2(pym)', '1': '{[Zn2(N3)4(py-tetrazole)2](py-tetrazole)}n'}","{'2': ['[Zn2(N3)4(3-OHpy)]·2H2O', '3-OHpy']}"
10.1016/j.solidstatesciences.2011.01.012,"['ITIBUJ', 'ITICAQ', 'ITICEU', 'ITICIY']",4,2011,https://api.elsevier.com/content/article/pii/S1293255811000276,https://www.sciencedirect.com/science/article/pii/S1293255811000276,1,{},{}
10.1016/j.inoche.2013.12.029,"['WOCXAP', 'WOCXET', 'WOCXIX']",3,2014,https://api.elsevier.com/content/article/pii/S138770031300590X,https://www.sciencedirect.com/science/article/pii/S138770031300590X,1,{},{}
10.1016/j.jssc.2018.08.031,"['YIJRIV', 'YIJZOJ', 'YIJZUP', 'YIKBAY', 'YIKBEC', 'YIKBIG', 'YIKBOM', 'YIKBUS']",8,2018,https://api.elsevier.com/content/article/pii/S0022459618303621,https://www.sciencedirect.com/science/article/pii/S0022459618303621,1,"{'2': 'BaCo(O3PC6H5)2·2H2O(3)', '3': 'SrCo(O3PC6H5)2·H2O', '4': 'BaCo(O3PC6H5)2·2H2O', '5': 'SrCo(O3PCH2C6H5)2·2H2O', '6': 'BaCo(O3PCH2C6H5)2·2H2O', '7': 'CaCo(O3P(CH2)2PO3)·2H2O'}",{}
10.1016/j.molstruc.2020.129181,"['ZUZTEW', 'ZUZTIA', 'ZUZTOG', 'ZUZTUM']",4,2021,https://api.elsevier.com/content/article/pii/S0022286020315027,https://www.sciencedirect.com/science/article/pii/S0022286020315027,1,"{'1': '[Co2(L)2(bbi)·CH3CN]n', '2': '[Cu(L)(bbi)]n', '3': '[Co(L)(phen)(H2O)]n', '4': '[Cu(L)(phen)(H2O)·2CH3CN]n'}","{'H2L': ['4,4′-{[1,2-phenylenebis(methylene)]bis(oxy)}dibenzoic']}"
10.1016/j.ica.2011.01.061,"['ONEHEV', 'ONEHIZ', 'ONEHOF', 'ONEHUL']",4,2011,https://api.elsevier.com/content/article/pii/S0020169311000922,https://www.sciencedirect.com/science/article/pii/S0020169311000922,1,"{'1': '{[Zn(btrp)(SIP)][Zn0.5(H2O)]}n', '2': '{[Cd1.5(btrp)(SIP)(H2O)3]·2H2O}n', '3': '{[Cd1.5(btrb)(SIP)(H2O)3]·2H2O}n', '4': '{[Zn1.5(btrb)1.5(SIP)(H2O)2]·2H2O}n'}",{}
10.1016/j.arabjc.2015.04.012,['WIWNOI'],1,2019,https://api.elsevier.com/content/article/pii/S1878535215001148,https://www.sciencedirect.com/science/article/pii/S1878535215001148,1,{},{}
10.1016/j.poly.2015.02.025,"['DUBQAU', 'DUBQEY', 'DUBQIC']",3,2015,https://api.elsevier.com/content/article/pii/S0277538715001187,https://www.sciencedirect.com/science/article/pii/S0277538715001187,1,"{'1': '{[Cd(bpp)(2Me2-Glu)]}n', '2': '{[Cd(bpp)(2Me-Glu)(OH2)]·2H2O}n', '3': '{[Cd(bpp)(3Me-Glu)(OH2)]}n'}","{'1': ['{[Cd(bpp)(2Me2-Glu)]}n', 'Cd(bpp)(2Me2-Glu)']}"
10.1016/j.ica.2008.07.008,"['XOTWUZ', 'XOTXAG']",2,2009,https://api.elsevier.com/content/article/pii/S0020169308004787,https://www.sciencedirect.com/science/article/pii/S0020169308004787,1,{},{}
10.1016/j.inoche.2006.08.024,['FONQOP01'],1,2007,https://api.elsevier.com/content/article/pii/S1387700306003820,https://www.sciencedirect.com/science/article/pii/S1387700306003820,1,"{'1': 'Cu(NA)2', '3': 'Zn(NA)2', '5': 'Cd(NA)2'}",{}
10.1016/j.ica.2017.09.059,['PEFZEI'],1,2018,https://api.elsevier.com/content/article/pii/S002016931731215X,https://www.sciencedirect.com/science/article/pii/S002016931731215X,1,"{'1': 'TTF-SnMe3', '2': 'H2L1', '3': '[Cu(HL1)2]n'}",{'1': ['5-(tetrathiafulvalenyl)-2-hydroxybenzaldehyde']}
10.1016/S1387-7003(02)00723-2,['TUTJIB'],1,2003,https://api.elsevier.com/content/article/pii/S1387700302007232,https://www.sciencedirect.com/science/article/pii/S1387700302007232,1,{},{}
10.1016/j.saa.2015.06.010,['GAGFEC'],1,2015,https://api.elsevier.com/content/article/pii/S1386142515007246,https://www.sciencedirect.com/science/article/pii/S1386142515007246,1,{},{}
10.1016/j.inoche.2012.01.019,"['FATHUF', 'PEBNIV']",2,2012,https://api.elsevier.com/content/article/pii/S1387700312000251,https://www.sciencedirect.com/science/article/pii/S1387700312000251,1,"{'1': '[Zn2Pr(H2O)4(OH)(bipy)(IMDC)2]·bipy·2H2O', '2': '[Pr(phen)(HDTIM)(NO3)(H2O)]·H2O'}","{'H3IMDC': ['2H-imidazole-4,5-dicarboxylic']}"
10.1016/j.poly.2016.01.040,"['NALDUC', 'NALFAK']",2,2016,https://api.elsevier.com/content/article/pii/S0277538716000632,https://www.sciencedirect.com/science/article/pii/S0277538716000632,1,"{'1': '{[Tb(DMSO)8][W3S12Ag3]}n', '2': '{[Tb(DMF)8][W3S12Ag3]}n', '3': '{[Tb(NMP)8][W4S16Ag5]}n', '4': '{[Mg(NMP)6][W2S8Ag2]·2NMP}n'}",{}
10.1016/j.poly.2007.01.057,"['VIHMUV', 'VIHNAC']",2,2007,https://api.elsevier.com/content/article/pii/S0277538707000988,https://www.sciencedirect.com/science/article/pii/S0277538707000988,1,"{'1': '[Na2(H2O)3Cu2(H2O)6(sip)2]·H2O', '2': '[K2(H2O)2Cu2(H2O)5(sip)2]·H2O'}",{}
10.1016/j.poly.2009.02.029,['COXREN'],1,2009,https://api.elsevier.com/content/article/pii/S0277538709001296,https://www.sciencedirect.com/science/article/pii/S0277538709001296,1,"{'1': '[Cu2(2,5-dpp)(H2O)4(CF3SO3)4]·2H2O', '2': '[Cu2(2,5-dpp)(H2O)2(tcnoet)4]n'}","{'1': ['[Cu2(2,5-dpp)(H2O)4(CF3SO3)4]·2H2O'], '2': ['[Cu2(2,5-dpp)(H2O)2(tcnoet)4]n']}"
10.1016/j.ica.2016.01.024,"['TUZJUV', 'TUZJUV01', 'TUZKEG', 'TUZKEG01', 'TUZKUW']",5,2016,https://api.elsevier.com/content/article/pii/S0020169316000359,https://www.sciencedirect.com/science/article/pii/S0020169316000359,1,"{'1': 'Fe(4Cl-pyridine)2[Au(CN)2]2', '2': 'Fe(4Br-pyridine)2[Au(CN)2]2', '3': 'Fe(4I-pyridine)2[Au(CN)2]2'}",{}
10.1016/j.molstruc.2011.12.008,"['VATZUN', 'VAVBAX', 'VAVBEB']",3,2012,https://api.elsevier.com/content/article/pii/S0022286011009525,https://www.sciencedirect.com/science/article/pii/S0022286011009525,1,"{'1': '[Co2(L)2(py)4(H2O)]n', '2': '[Ni2(L)2(py)4(H2O)]n', '3': '[Ni2(L)2(4-mpy)4(H2O)]n'}","{'L': ['biphenyl-2,4′-dicarboxylic'], '3': ['[Ni2(L)2(4-mpy)4(H2O)]n']}"
10.1016/j.jorganchem.2014.09.003,['FOTXUJ'],1,2014,https://api.elsevier.com/content/article/pii/S0022328X14004197,https://www.sciencedirect.com/science/article/pii/S0022328X14004197,1,"{'1': '(L′H2)2+2Br', '3': '[L′H(CuIBr)]2', '4': '[L1.5(CuI)3]n', 'II': '[(ICy)CuI]3'}","{'TIMEMe': ['1,1,1-[tris-(3-methylimidazol-2-ylidene)methyl]ethane'], 'TIMENMe': ['tris[2-(3-methylimidazol-2-ylidene)ethyl]amine']}"
10.1016/j.ica.2019.03.001,['MODZUD'],1,2019,https://api.elsevier.com/content/article/pii/S0020169319300805,https://www.sciencedirect.com/science/article/pii/S0020169319300805,1,{},{}
10.1016/j.molstruc.2010.04.016,"['MUTNAR', 'MUTNEV', 'MUTNIZ']",3,2010,https://api.elsevier.com/content/article/pii/S0022286010003558,https://www.sciencedirect.com/science/article/pii/S0022286010003558,1,"{'1': '[BaL1(NO3)(H2O)]n', '2': '{[BaL12(H2O)]·2H2O}n', '3': '[BaL2(ClO4)(H2O)]n'}",{}
10.1016/j.inoche.2018.07.017,['BIFZAU'],1,2018,https://api.elsevier.com/content/article/pii/S1387700318305318,https://www.sciencedirect.com/science/article/pii/S1387700318305318,1,{},{}
10.1016/j.ica.2014.09.026,['KOQREP'],1,2015,https://api.elsevier.com/content/article/pii/S0020169314005878,https://www.sciencedirect.com/science/article/pii/S0020169314005878,1,"{'1': 'trans-(PyH)2[WV2O4(η2-C2O4)2(Py)2]', '2': '(PyH)2[WIV3O4(η2-C2O4)3(Py)3]·Py', '3': 'K(PyH)[WIV3O4(η2-C2O4)3(Py)3]', '4': '(4-MePyH)(H3O)[MoIV3O4(η2-C2O4)3(4-MePy)3]·H2O'}",{'4': ['(4-MePyH)(H3O)[MoIV3O4(η2-C2O4)3(4-MePy)3]·H2O']}
10.1016/j.molstruc.2020.129730,['MAFBUU'],1,2021,https://api.elsevier.com/content/article/pii/S0022286020320433,https://www.sciencedirect.com/science/article/pii/S0022286020320433,1,"{'10': 'Bismuth(III)', '4': 'Bi(L)3×3'}",{}
10.1016/j.inoche.2007.04.024,['MIJLEX'],1,2007,https://api.elsevier.com/content/article/pii/S138770030700161X,https://www.sciencedirect.com/science/article/pii/S138770030700161X,1,{'1': '[Cu2(pyz)2(SO4)(H2O)2]n'},{}
10.1016/j.jorganchem.2016.12.022,"['ICUGAR', 'ICUGEV']",2,2017,https://api.elsevier.com/content/article/pii/S0022328X16305836,https://www.sciencedirect.com/science/article/pii/S0022328X16305836,1,{'3a': 'CH2Cl2'},"{'1': ['2-Phenyl-2-(p-tosylamino)acetic', '(S)-2-Phenyl-2-(p-tolylamino)acetic']}"
10.1016/j.jssc.2018.06.019,['PIDPIE'],1,2018,https://api.elsevier.com/content/article/pii/S0022459618302615,https://www.sciencedirect.com/science/article/pii/S0022459618302615,1,{},{}
